id,fullName,shortName,nationality,dateOfBirth,rightArmedBowl,rightHandedBat,bowlingStyle,teamId
2617,Wavell Hinds,WW Hinds,Jamaican,1976-09-07,false,true,,3209
2410,Carl Hooper,C Hooper,West Indian,1966-12-15,true,true,OFF_SPIN,3209
2587,Mervyn Dillon,M Dillon,West Indian,1974-06-05,true,true,FAST_SEAM,3209
236,Chris Gayle,C Gayle,West Indian,1979-09-21,true,false,OFF_SPIN,3209
2461,Brian Lara,B Lara,West Indian,1969-05-02,true,false,LEG_SPIN,3209
333,Shivnarine Chanderpaul,S Chanderpaul,West Indian,1974-08-16,true,false,LEG_SPIN,3209
2655,Ricardo Powell,RL Powell,Jamaican,1978-12-16,false,true,,3209
2673,Dion Ebrahim,DD Ebrahim,Zimbabwean,1980-08-07,false,true,,3210
2514,Grant Flower,G Flower,Zimbabwean,1970-12-20,false,true,ORTHODOX,3210
2581,Craig Wishart,CB Wishart,Zimbabwean,1974-01-09,false,true,,3210
2437,Andy Flower,A Flower,Zimbabwean,1968-04-28,true,false,OFF_SPIN,3210
357,Tatenda Taibu,T Taibu,Zimbabwean,1983-05-14,false,true,,3210
2662,Douglas Hondo,DT Hondo,Zimbabwean,1979-07-07,false,true,,3210
2614,Henry Olonga,HK Olonga,Zambian,1976-07-03,false,true,,3210
2584,Heath Streak,H Streak,Zimbabwean,1974-03-16,true,true,FAST_SEAM,3210
2556,Guy Whittall,GJ Whittall,Zimbabwean,1972-09-05,false,true,,3210
1853,Mark Vermeulen,M Vermeulen,Zimbabwean,1979-03-02,false,true,,3210
2623,Brian Murphy,BA Murphy,Zimbabwean,1976-12-01,false,true,,3210
2674,Riaan Walters,R Walters,Namibian,1980-08-10,false,true,,3211
2645,Louis Burger,LJ Burger,Namibian,1978-03-12,false,true,,3211
2569,Daniel Keulder,D Keulder,Namibian,1973-08-02,false,true,,3211
2682,Gerrie Snyman,G Snyman,Namibian,1981-04-30,false,true,,3211
2683,Jan-Berrie Burger,AJ Burger,South African,1981-08-25,false,true,,3211
2268,Lennie Louw,JL Louw,South African,1959-06-29,false,true,,3211
2685,Stephan Swanepoel,SJ Swanepoel,Namibian,1981-12-02,false,true,,3211
2573,Deon Kotze,DB Kotze,Namibian,1973-09-12,false,true,,3211
2653,Bjorn Kotze,BL Kotze,Namibian,1978-12-11,false,true,,3211
2478,Gavin Murgatroyd,GB Murgatroyd,Namibian,1969-10-19,false,true,,3211
2638,Morne Karg,M Karg,Namibian,1977-07-12,false,true,,3211
2529,Nathan Astle,N Astle,New Zealander,1971-09-15,true,true,MEDIUM_SEAM,3212
771,Lou Vincent,L Vincent,New Zealander,1978-11-11,false,true,,3212
2501,Chris Cairns,C Cairns,New Zealander,1970-06-13,true,true,FAST_SEAM,3212
293,Jacob Oram,J Oram,New Zealander,1978-07-28,true,false,FAST_SEAM,3212
405,Shane Bond,S Bond,New Zealander,1975-06-07,true,true,FAST_SEAM,3212
22,Scott Styris,S Styris,New Zealander,1975-07-10,true,true,MEDIUM_SEAM,3212
774,Andre Adams,A Adams,New Zealander,1975-07-17,false,true,,3212
2618,Craig McMillan,CD McMillan,New Zealander,1976-09-13,true,true,MEDIUM_SEAM,3212
2650,Daryl Tuffey,DR Tuffey,New Zealander,1978-06-11,false,true,,3212
350,Stephen Fleming,SP Fleming,New Zealander,1973-04-01,false,true,OFF_SPIN,3212
2480,Chris Harris,C Harris,New Zealander,1969-11-20,true,true,MEDIUM_SEAM,3212
2385,Aravinda de Silva,PA de Silva,Sri Lankan,1965-10-17,true,true,OFF_SPIN,3213
2577,Russel Arnold,RP Arnold,Sri Lankan,1973-10-25,false,true,,3213
241,Muttiah Muralitharan,M Muralitharan,Sri Lankan,1972-04-17,true,true,OFF_SPIN,3213
370,Chaminda Vaas,WPUJC Vaas,Sri Lankan,1974-01-27,false,false,FAST_SEAM,3213
342,Sanath Jayasuriya,S Jayasuriya,Sri Lankan,1969-06-30,false,false,ORTHODOX,3213
345,Dilhara Fernando,D Fernando,Sri Lankan,1979-07-19,true,true,FAST_SEAM,3213
27,Kumar Sangakkara,K Sangakkara,Sri Lankan,1977-10-27,true,false,OFF_SPIN,3213
2510,Marvan Atapattu,M Atapattu,Sri Lankan,1970-11-22,true,true,LEG_SPIN,3213
175,Mahela Jayawardena,M Jayawardena,Sri Lankan,1977-05-27,true,true,MEDIUM_SEAM,3213
2575,Pulasthi Gunaratne,PW Gunaratne,Sri Lankan,1973-09-27,false,true,,3213
2416,Hashan Tillakaratne,HP Tillakaratne,Sri Lankan,1967-07-14,false,true,,3213
65,Adam Gilchrist,A Gilchrist,Australian,1971-11-14,true,false,OFF_SPIN,3214
196,Brett Lee,B Lee,Australian,1976-11-08,true,true,FAST_SEAM,3214
2582,Jimmy Maher,JP Maher,Australian,1974-02-27,false,true,,3214
310,Glenn McGrath,G McGrath,Australian,1970-02-09,true,true,FAST_SEAM,3214
231,Brad Hogg,B Hogg,Australian,1971-02-06,false,false,,3214
2599,Jason Gillespie,J Gillespie,Australian,1975-04-19,true,true,FAST_SEAM,3214
361,Ricky Ponting,R Ponting,Australian,1974-12-19,true,true,MEDIUM_SEAM,3214
206,Andrew Symonds,A Symonds,Australian,1975-06-09,true,true,MEDIUM_SEAM,3214
2542,Ian Harvey,IJ Harvey,Australian,1972-04-10,false,true,,3214
399,Damien Martyn,D Martyn,Australian,1971-10-21,true,true,MEDIUM_SEAM,3214
352,Matthew Hayden,ML Hayden,Australian,1971-10-29,true,false,MEDIUM_SEAM,3214
2402,Wasim Akram,Wasim Akram,Pakistani,1966-06-03,false,false,FAST_SEAM,3215
356,Shoaib Akhtar,S Akhtar,Pakistani,1975-08-13,true,true,FAST_SEAM,3215
2536,Waqar Younis,W Younis,Pakistani,1971-11-16,true,true,FAST_SEAM,3215
1082,Taufeeq Umar,T Umar,Pakistani,1981-06-20,false,false,,3215
442,Abdul Razzaq,A Razzaq,Pakistani,1979-12-02,true,true,FAST_SEAM,3215
315,Younis Khan,Younis Khan,Pakistani,1977-11-29,true,true,MEDIUM_SEAM,3215
2621,Saleem Elahi,Saleem Elahi,Pakistani,1976-11-21,false,true,,3215
2445,Rashid Latif,Rashid Latif,Pakistani,1968-10-14,false,true,,3215
2494,Inzamam-ul-Haq,Inzamam-ul-Haq,Pakistani,1970-03-03,false,true,ORTHODOX,3215
2590,Mohammad Yousuf,Mohammad Yousuf,Pakistani,1974-08-27,true,true,OFF_SPIN,3215
367,Shahid Afridi,S Afridi,Pakistani,1980-03-01,true,true,LEG_SPIN,3215
2611,Khaled Mashud,Khaled Mashud,Bangladeshi,1976-02-08,false,true,,3216
2693,Hannan Sarkar,Hannan Sarkar,Bangladeshi,1982-12-01,false,true,,3216
2694,Tapash Baisya,T Baisya,Bangladeshi,1982-12-25,false,true,,3216
2647,Al Sahariar,A Sahariar,Bangladeshi,1978-04-23,false,true,,3216
391,Mashrafe Mortaza,M Mortaza,Bangladeshi,1983-10-05,true,true,FAST_SEAM,3216
2664,Manjural Islam,M Islam,Bangladeshi,1979-11-07,false,true,,3216
2665,Ehsanul Haque,Ehsanul Haque,Bangladeshi,1979-12-01,false,true,,3216
2554,Habibul Bashar,H Bashar,Bangladeshi,1972-08-17,false,true,,3216
2570,Sanwar Hossain,S Hossain,Bangladeshi,1973-08-05,false,true,,3216
2507,Mohammad Rafique,Mohammad Rafique,Pakistani,1970-09-05,false,true,,3216
2700,Alok Kapali,Alok Kapali,Bangladeshi,1984-01-01,false,true,,3216
2561,Ian Billcliff,IS Billcliff,Canadian,1972-10-26,false,true,,3217
2337,Davis Joseph,D Joseph,Grenadan,1963-07-31,false,true,,3217
2498,John Davison,JM Davison,Canadian,1970-05-09,false,true,,3217
1234,Ashish Bagai,A Bagai,Canadian,1982-01-26,false,true,,3217
2372,Abdul Sattaur,AF Sattaur,Guyanan,1965-04-06,false,true,,3217
2456,Ishwar Maraj,I Maraj,Trinidadian,1969-01-26,false,true,,3217
2425,Desmond Chumney,DR Chumney,St Kitts,1968-01-08,false,true,,3217
2603,Austin Codrington,A Codrington,Jamaican,1975-08-22,false,true,,3217
2380,Joseph Harris,JV Harris,Indian,1965-08-16,false,true,,3217
2476,Sanjayan Thuraisingam,S Thuraisingam,Sri Lankan,1969-09-11,false,true,,3217
2608,Nicholas Groot,NA de Groot,Canadian,1975-10-22,false,true,,3217
306,Mark Boucher,M Boucher,South African,1976-12-03,true,true,MEDIUM_SEAM,3218
212,Herschelle Gibbs,H Gibbs,South African,1974-02-23,true,true,LEG_SPIN,3218
2468,Jonty Rhodes,J Rhodes,South African,1969-07-27,true,true,MEDIUM_SEAM,3218
2422,Gary Kirsten,G Kirsten,South African,1967-11-23,true,false,OFF_SPIN,3218
198,Jacques Kallis,J Kallis,South African,1975-10-16,true,true,FAST_SEAM,3218
347,Shaun Pollock,S Pollock,South African,1973-07-16,true,true,FAST_SEAM,3218
235,Charl Langeveldt,C Langeveldt,South African,1974-12-17,false,false,,3218
653,Hendrik Dippenaar,HH Dippenaar,South African,1977-06-14,false,true,,3218
2527,Lance Klusener,L Klusener,South African,1971-09-04,true,false,FAST_SEAM,3218
351,Makhaya Ntini,M Ntini,South African,1977-07-06,true,true,FAST_SEAM,3218
720,N Boje,N Boje,,2012-09-06,false,true,,3218
2628,Peter Ongondo,PJ Ongondo,Kenyan,1977-02-10,false,true,,3219
1381,Steve Tikolo,S Tikolo,Kenyan,1971-06-25,false,true,,3219
2533,Subhash Modi,HS Modi,Kenyan,1971-10-13,false,true,,3219
1157,Collins Obuya,C Obuya,Kenyan,1981-07-27,false,true,,3219
1382,Thomas Odoyo,T Odoyo,Kenyan,1978-05-12,true,true,MEDIUM_SEAM,3219
2522,Martin Suji,MA Suji,Kenyan,1971-06-02,false,true,,3219
2555,Ravindu Shah,RD Shah,Kenyan,1972-08-28,false,true,,3219
2541,Kennedy Otieno,KO Otieno,Kenyan,1972-03-11,false,true,,3219
2350,Aasif Karim,AY Karim,Kenyan,1963-12-15,false,true,,3219
2640,Brijal Patel,BJ Patel,Kenyan,1977-11-14,false,true,,3219
2464,Maurice Odumbe,MO Odumbe,Kenyan,1969-06-15,false,true,,3219
97,Sachin Tendulkar,S Tendulkar,Indian,1973-04-24,true,true,OFF_SPIN,3220
113,Yuvraj Singh,Y Singh,Indian,1981-12-12,false,false,ORTHODOX,3220
130,Sourav Ganguly,S Ganguly,Indian,1972-07-08,true,false,MEDIUM_SEAM,3220
131,Rahul Dravid,R Dravid,Indian,1973-01-11,true,true,OFF_SPIN,3220
165,Zaheer Khan,Z Khan,Indian,1978-10-07,false,true,FAST_SEAM,3220
103,Harbhajan Singh,H Singh,Indian,1980-07-03,true,true,OFF_SPIN,3220
2474,Javagal Srinath,J Srinath,Indian,1969-08-31,true,true,FAST_SEAM,3220
2635,Dinesh Mongia,D Mongia,Indian,1977-04-17,false,true,,3220
331,Anil Kumble,A Kumble,Indian,1970-10-17,true,true,LEG_SPIN,3220
45,Virender Sehwag,V Sehwag,Indian,1978-10-20,true,true,OFF_SPIN,3220
159,Mohammad Kaif,M Kaif,Indian,1980-12-01,false,false,,3220
2418,Reinout Scholte,RH Scholte,Dutch,1967-08-10,false,true,,3221
2323,Roland Lefebvre,RP Lefebvre,Dutch,1963-02-07,false,true,,3221
2675,Adeel Raja,A Raja,Pakistani,1980-08-15,false,true,,3221
1173,Daan van Bunge,D van Bunge,Dutch,1982-10-19,false,true,,3221
2630,Bastiaan Zuiderent,B Zuiderent,Dutch,1977-03-03,false,true,,3221
2550,Jeroen Smits,J Smits,Dutch,1972-06-21,false,true,,3221
2487,Luuk Troost,LP van Troost,Dutch,1969-12-28,false,true,,3221
2632,Hendrik-Jan Mol,HJC Mol,Dutch,1977-03-29,false,true,,3221
2588,Feiko Kloppenburg,JF Kloppenburg,Dutch,1974-06-19,false,true,,3221
2428,Tim de Leede,TBM de Leede,Dutch,1968-01-25,false,true,,3221
1200,Edgar Schiferli,E Schiferli,Dutch,1976-05-17,false,true,,3221
2529,Nathan Astle,N Astle,New Zealander,1971-09-15,true,true,MEDIUM_SEAM,3222
243,Daniel Vettori,D Vettori,New Zealander,1979-01-27,false,false,ORTHODOX,3222
771,Lou Vincent,L Vincent,New Zealander,1978-11-11,false,true,,3222
2501,Chris Cairns,C Cairns,New Zealander,1970-06-13,true,true,FAST_SEAM,3222
293,Jacob Oram,J Oram,New Zealander,1978-07-28,true,false,FAST_SEAM,3222
405,Shane Bond,S Bond,New Zealander,1975-06-07,true,true,FAST_SEAM,3222
22,Scott Styris,S Styris,New Zealander,1975-07-10,true,true,MEDIUM_SEAM,3222
774,Andre Adams,A Adams,New Zealander,1975-07-17,false,true,,3222
202,Brendon McCullum,B McCullum,New Zealander,1981-09-27,true,true,MEDIUM_SEAM,3222
350,Stephen Fleming,SP Fleming,New Zealander,1973-04-01,false,true,OFF_SPIN,3222
2480,Chris Harris,C Harris,New Zealander,1969-11-20,true,true,MEDIUM_SEAM,3222
325,Ramnaresh Sarwan,R Sarwan,West Indian,1980-06-23,true,true,LEG_SPIN,3223
2423,Ridley Jacobs,RD Jacobs,Antiguan,1967-11-26,false,true,,3223
2471,Vasbert Drakes,VC Drakes,Barbados,1969-08-05,false,true,,3223
2568,Nixon McLean,NAM McLean,West Indian,1973-07-20,false,true,,3223
2617,Wavell Hinds,WW Hinds,Jamaican,1976-09-07,false,true,,3223
2410,Carl Hooper,C Hooper,West Indian,1966-12-15,true,true,OFF_SPIN,3223
2587,Mervyn Dillon,M Dillon,West Indian,1974-06-05,true,true,FAST_SEAM,3223
236,Chris Gayle,C Gayle,West Indian,1979-09-21,true,false,OFF_SPIN,3223
2461,Brian Lara,B Lara,West Indian,1969-05-02,true,false,LEG_SPIN,3223
333,Shivnarine Chanderpaul,S Chanderpaul,West Indian,1974-08-16,true,false,LEG_SPIN,3223
2655,Ricardo Powell,RL Powell,Jamaican,1978-12-16,false,true,,3223
2611,Khaled Mashud,Khaled Mashud,Bangladeshi,1976-02-08,false,true,,3224
2693,Hannan Sarkar,Hannan Sarkar,Bangladeshi,1982-12-01,false,true,,3224
2694,Tapash Baisya,T Baisya,Bangladeshi,1982-12-25,false,true,,3224
2647,Al Sahariar,A Sahariar,Bangladeshi,1978-04-23,false,true,,3224
391,Mashrafe Mortaza,M Mortaza,Bangladeshi,1983-10-05,true,true,FAST_SEAM,3224
2664,Manjural Islam,M Islam,Bangladeshi,1979-11-07,false,true,,3224
2665,Ehsanul Haque,Ehsanul Haque,Bangladeshi,1979-12-01,false,true,,3224
2570,Sanwar Hossain,S Hossain,Bangladeshi,1973-08-05,false,true,,3224
2507,Mohammad Rafique,Mohammad Rafique,Pakistani,1970-09-05,false,true,,3224
2700,Alok Kapali,Alok Kapali,Bangladeshi,1984-01-01,false,true,,3224
383,Mohammad Ashraful,Mohammad Ashraful,Bangladeshi,1984-07-07,false,true,,3224
2385,Aravinda de Silva,PA de Silva,Sri Lankan,1965-10-17,true,true,OFF_SPIN,3225
2577,Russel Arnold,RP Arnold,Sri Lankan,1973-10-25,false,true,,3225
241,Muttiah Muralitharan,M Muralitharan,Sri Lankan,1972-04-17,true,true,OFF_SPIN,3225
370,Chaminda Vaas,WPUJC Vaas,Sri Lankan,1974-01-27,false,false,FAST_SEAM,3225
2677,Prabath Nissanka,RAP Nissanka,Sri Lankan,1980-10-25,false,true,,3225
342,Sanath Jayasuriya,S Jayasuriya,Sri Lankan,1969-06-30,false,false,ORTHODOX,3225
345,Dilhara Fernando,D Fernando,Sri Lankan,1979-07-19,true,true,FAST_SEAM,3225
27,Kumar Sangakkara,K Sangakkara,Sri Lankan,1977-10-27,true,false,OFF_SPIN,3225
2510,Marvan Atapattu,M Atapattu,Sri Lankan,1970-11-22,true,true,LEG_SPIN,3225
175,Mahela Jayawardena,M Jayawardena,Sri Lankan,1977-05-27,true,true,MEDIUM_SEAM,3225
2416,Hashan Tillakaratne,HP Tillakaratne,Sri Lankan,1967-07-14,false,true,,3225
65,Adam Gilchrist,A Gilchrist,Australian,1971-11-14,true,false,OFF_SPIN,3226
2497,Michael Bevan,M Bevan,Australian,1970-05-08,false,false,UNORTHODOX,3226
196,Brett Lee,B Lee,Australian,1976-11-08,true,true,FAST_SEAM,3226
310,Glenn McGrath,G McGrath,Australian,1970-02-09,true,true,FAST_SEAM,3226
231,Brad Hogg,B Hogg,Australian,1971-02-06,false,false,,3226
2599,Jason Gillespie,J Gillespie,Australian,1975-04-19,true,true,FAST_SEAM,3226
361,Ricky Ponting,R Ponting,Australian,1974-12-19,true,true,MEDIUM_SEAM,3226
318,Darren Lehmann,DS Lehmann,Australian,1970-02-05,false,true,,3226
206,Andrew Symonds,A Symonds,Australian,1975-06-09,true,true,MEDIUM_SEAM,3226
399,Damien Martyn,D Martyn,Australian,1971-10-21,true,true,MEDIUM_SEAM,3226
352,Matthew Hayden,ML Hayden,Australian,1971-10-29,true,false,MEDIUM_SEAM,3226
97,Sachin Tendulkar,S Tendulkar,Indian,1973-04-24,true,true,OFF_SPIN,3227
113,Yuvraj Singh,Y Singh,Indian,1981-12-12,false,false,ORTHODOX,3227
130,Sourav Ganguly,S Ganguly,Indian,1972-07-08,true,false,MEDIUM_SEAM,3227
131,Rahul Dravid,R Dravid,Indian,1973-01-11,true,true,OFF_SPIN,3227
165,Zaheer Khan,Z Khan,Indian,1978-10-07,false,true,FAST_SEAM,3227
103,Harbhajan Singh,H Singh,Indian,1980-07-03,true,true,OFF_SPIN,3227
2474,Javagal Srinath,J Srinath,Indian,1969-08-31,true,true,FAST_SEAM,3227
2635,Dinesh Mongia,D Mongia,Indian,1977-04-17,false,true,,3227
331,Anil Kumble,A Kumble,Indian,1970-10-17,true,true,LEG_SPIN,3227
45,Virender Sehwag,V Sehwag,Indian,1978-10-20,true,true,OFF_SPIN,3227
159,Mohammad Kaif,M Kaif,Indian,1980-12-01,false,false,,3227
2561,Ian Billcliff,IS Billcliff,Canadian,1972-10-26,false,true,,3228
2337,Davis Joseph,D Joseph,Grenadan,1963-07-31,false,true,,3228
2498,John Davison,JM Davison,Canadian,1970-05-09,false,true,,3228
1234,Ashish Bagai,A Bagai,Canadian,1982-01-26,false,true,,3228
2372,Abdul Sattaur,AF Sattaur,Guyanan,1965-04-06,false,true,,3228
2456,Ishwar Maraj,I Maraj,Trinidadian,1969-01-26,false,true,,3228
2425,Desmond Chumney,DR Chumney,St Kitts,1968-01-08,false,true,,3228
2603,Austin Codrington,A Codrington,Jamaican,1975-08-22,false,true,,3228
2380,Joseph Harris,JV Harris,Indian,1965-08-16,false,true,,3228
2476,Sanjayan Thuraisingam,S Thuraisingam,Sri Lankan,1969-09-11,false,true,,3228
2608,Nicholas Groot,NA de Groot,Canadian,1975-10-22,false,true,,3228
2610,Tony Suji,AO Suji,Kenyan,1976-02-05,false,true,,3229
2628,Peter Ongondo,PJ Ongondo,Kenyan,1977-02-10,false,true,,3229
1381,Steve Tikolo,S Tikolo,Kenyan,1971-06-25,false,true,,3229
2533,Subhash Modi,HS Modi,Kenyan,1971-10-13,false,true,,3229
1157,Collins Obuya,C Obuya,Kenyan,1981-07-27,false,true,,3229
1382,Thomas Odoyo,T Odoyo,Kenyan,1978-05-12,true,true,MEDIUM_SEAM,3229
2663,David Obuya,DO Obuya,Kenyan,1979-08-14,false,true,,3229
2522,Martin Suji,MA Suji,Kenyan,1971-06-02,false,true,,3229
2555,Ravindu Shah,RD Shah,Kenyan,1972-08-28,false,true,,3229
2541,Kennedy Otieno,KO Otieno,Kenyan,1972-03-11,false,true,,3229
2464,Maurice Odumbe,MO Odumbe,Kenyan,1969-06-15,false,true,,3229
225,Paul Collingwood,P Collingwood,English,1976-05-26,true,true,MEDIUM_SEAM,3230
2482,Nick Knight,NV Knight,English,1969-11-28,false,true,,3230
2594,Michael Vaughan,M Vaughan,English,1974-10-29,true,true,OFF_SPIN,3230
2435,Nasser Hussain,N Hussain,Indian,1968-03-28,true,true,LEG_SPIN,3230
2452,Andy Caddick,A Caddick,English,1968-11-21,true,true,FAST_SEAM,3230
900,James Anderson,J Anderson,English,1982-07-30,true,false,FAST_SEAM,3230
2485,Craig White,C White,English,1969-12-16,false,true,,3230
392,Andrew Flintoff,A Flintoff,English,1977-12-06,true,true,FAST_SEAM,3230
2649,Ian Blackwell,ID Blackwell,English,1978-06-10,false,true,,3230
2330,Alec Stewart,A Stewart,English,1963-04-08,true,true,MEDIUM_SEAM,3230
669,Marcus Trescothick,M Trescothick,English,1975-12-25,true,false,MEDIUM_SEAM,3230
2323,Roland Lefebvre,RP Lefebvre,Dutch,1963-02-07,false,true,,3231
2675,Adeel Raja,A Raja,Pakistani,1980-08-15,false,true,,3231
1173,Daan van Bunge,D van Bunge,Dutch,1982-10-19,false,true,,3231
2597,Nick Statham,NA Statham,Dutch,1975-03-15,false,true,,3231
2630,Bastiaan Zuiderent,B Zuiderent,Dutch,1977-03-03,false,true,,3231
2550,Jeroen Smits,J Smits,Dutch,1972-06-21,false,true,,3231
2487,Luuk Troost,LP van Troost,Dutch,1969-12-28,false,true,,3231
2503,Klaas-Jan van Noortwijk,KJJ van Noortwijk,Dutch,1970-07-10,false,true,,3231
2428,Tim de Leede,TBM de Leede,Dutch,1968-01-25,false,true,,3231
2588,Feiko Kloppenburg,JF Kloppenburg,Dutch,1974-06-19,false,true,,3231
1200,Edgar Schiferli,E Schiferli,Dutch,1976-05-17,false,true,,3231
2674,Riaan Walters,R Walters,Namibian,1980-08-10,false,true,,3232
2645,Louis Burger,LJ Burger,Namibian,1978-03-12,false,true,,3232
2569,Daniel Keulder,D Keulder,Namibian,1973-08-02,false,true,,3232
2682,Gerrie Snyman,G Snyman,Namibian,1981-04-30,false,true,,3232
2683,Jan-Berrie Burger,AJ Burger,South African,1981-08-25,false,true,,3232
2685,Stephan Swanepoel,SJ Swanepoel,Namibian,1981-12-02,false,true,,3232
2573,Deon Kotze,DB Kotze,Namibian,1973-09-12,false,true,,3232
2653,Bjorn Kotze,BL Kotze,Namibian,1978-12-11,false,true,,3232
2478,Gavin Murgatroyd,GB Murgatroyd,Namibian,1969-10-19,false,true,,3232
2414,Melt van Schoor,M van Schoor,South African,1967-04-07,false,true,,3232
2558,Rudie van Vuuren,RJ van Vuuren,Namibian,1972-09-20,false,true,,3232
2625,Saqlain Mushtaq,S Mushtaq,Pakistani,1976-12-29,true,true,OFF_SPIN,3233
2402,Wasim Akram,Wasim Akram,Pakistani,1966-06-03,false,false,FAST_SEAM,3233
356,Shoaib Akhtar,S Akhtar,Pakistani,1975-08-13,true,true,FAST_SEAM,3233
2536,Waqar Younis,W Younis,Pakistani,1971-11-16,true,true,FAST_SEAM,3233
2441,Saeed Anwar,Saeed Anwar,Pakistani,1968-09-06,false,false,ORTHODOX,3233
442,Abdul Razzaq,A Razzaq,Pakistani,1979-12-02,true,true,FAST_SEAM,3233
315,Younis Khan,Younis Khan,Pakistani,1977-11-29,true,true,MEDIUM_SEAM,3233
2621,Saleem Elahi,Saleem Elahi,Pakistani,1976-11-21,false,true,,3233
2445,Rashid Latif,Rashid Latif,Pakistani,1968-10-14,false,true,,3233
2494,Inzamam-ul-Haq,Inzamam-ul-Haq,Pakistani,1970-03-03,false,true,ORTHODOX,3233
2590,Mohammad Yousuf,Mohammad Yousuf,Pakistani,1974-08-27,true,true,OFF_SPIN,3233
306,Mark Boucher,M Boucher,South African,1976-12-03,true,true,MEDIUM_SEAM,3234
212,Herschelle Gibbs,H Gibbs,South African,1974-02-23,true,true,LEG_SPIN,3234
198,Jacques Kallis,J Kallis,South African,1975-10-16,true,true,FAST_SEAM,3234
2422,Gary Kirsten,G Kirsten,South African,1967-11-23,true,false,OFF_SPIN,3234
2408,Allan Donald,A Donald,South African,1966-10-20,true,true,FAST_SEAM,3234
219,Graeme Smith,G Smith,South African,1981-02-01,true,false,OFF_SPIN,3234
347,Shaun Pollock,S Pollock,South African,1973-07-16,true,true,FAST_SEAM,3234
653,Hendrik Dippenaar,HH Dippenaar,South African,1977-06-14,false,true,,3234
2527,Lance Klusener,L Klusener,South African,1971-09-04,true,false,FAST_SEAM,3234
351,Makhaya Ntini,M Ntini,South African,1977-07-06,true,true,FAST_SEAM,3234
720,N Boje,N Boje,,2012-09-06,false,true,,3234
2529,Nathan Astle,N Astle,New Zealander,1971-09-15,true,true,MEDIUM_SEAM,3235
771,Lou Vincent,L Vincent,New Zealander,1978-11-11,false,true,,3235
243,Daniel Vettori,D Vettori,New Zealander,1979-01-27,false,false,ORTHODOX,3235
2501,Chris Cairns,C Cairns,New Zealander,1970-06-13,true,true,FAST_SEAM,3235
293,Jacob Oram,J Oram,New Zealander,1978-07-28,true,false,FAST_SEAM,3235
405,Shane Bond,S Bond,New Zealander,1975-06-07,true,true,FAST_SEAM,3235
22,Scott Styris,S Styris,New Zealander,1975-07-10,true,true,MEDIUM_SEAM,3235
774,Andre Adams,A Adams,New Zealander,1975-07-17,false,true,,3235
2618,Craig McMillan,CD McMillan,New Zealander,1976-09-13,true,true,MEDIUM_SEAM,3235
202,Brendon McCullum,B McCullum,New Zealander,1981-09-27,true,true,MEDIUM_SEAM,3235
350,Stephen Fleming,SP Fleming,New Zealander,1973-04-01,false,true,OFF_SPIN,3235
2611,Khaled Mashud,Khaled Mashud,Bangladeshi,1976-02-08,false,true,,3236
2647,Al Sahariar,A Sahariar,Bangladeshi,1978-04-23,false,true,,3236
2712,Talha Jubair,Talha Jubair,Bangladeshi,1985-12-10,false,true,,3236
2664,Manjural Islam,M Islam,Bangladeshi,1979-11-07,false,true,,3236
2665,Ehsanul Haque,Ehsanul Haque,Bangladeshi,1979-12-01,false,true,,3236
